ensembl_gene_id,study,ASD_DEUp_Voineagu,ASD_DEDown_Voineagu,ASD_CoexDown_M12_Voineagu,ASD_CoexUp_M16_Voineagu,ASD_CoexDown_M1_Gupta,ASD_CoexUp_M6_Gupta,ASD_CoexUp_M5_Gupta,Up,Down
ENSG00000233469,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233476,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000233485,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233487,Gandal,NA,NA,NA,NA,NA,NA,NA,0,1
ENSG00000233493,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233503,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233508,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233509,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233517,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233522,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233524,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233527,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233532,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233540,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233542,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233554,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233555,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233560,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233569,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233579,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233585,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233588,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233593,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233597,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233602,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233608,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233609,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233614,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233621,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233622,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233623,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233639,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233642,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233644,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233646,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233647,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233653,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233654,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233665,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233670,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000233672,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233673,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233684,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233690,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233695,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233705,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233708,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233716,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233718,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233719,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233723,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233725,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233750,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233756,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233757,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233760,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233762,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233766,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233786,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233791,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233806,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233816,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233820,Gandal,NA,NA,NA,NA,NA,NA,NA,0,1
ENSG00000233822,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233828,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233830,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233836,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000233837,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233844,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233846,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233859,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233860,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233862,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233863,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233864,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233868,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233870,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233871,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233874,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233878,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233885,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233889,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233892,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233894,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233895,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233896,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233901,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233912,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233913,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233922,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233924,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233926,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233927,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000233928,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233930,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233932,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233936,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233937,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233954,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233961,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233966,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233967,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233974,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233984,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233994,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000233995,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234004,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234009,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234026,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234028,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234031,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234037,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234043,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234056,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234062,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000234072,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234073,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234086,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234106,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234107,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234111,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234123,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234127,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000234129,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234130,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234141,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234155,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234156,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234160,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234161,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234165,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234171,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234176,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234177,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234187,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234188,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234200,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234219,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234224,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234225,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234231,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234233,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234241,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234257,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234268,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234282,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234283,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234284,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234287,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234289,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234290,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234297,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234322,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234323,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234327,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234329,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234336,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234337,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234345,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234350,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234353,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234354,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234358,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234369,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234373,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234377,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234383,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234390,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234394,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234405,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234409,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234416,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234419,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234420,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234423,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234424,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234430,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234432,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234444,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234449,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234456,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234465,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234469,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234473,Gandal,NA,NA,NA,NA,NA,NA,NA,0,1
ENSG00000234492,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234494,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234498,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234502,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234504,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234509,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234518,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234534,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234545,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234546,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234558,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234569,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234571,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234572,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234584,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234585,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234592,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234603,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234608,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234614,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234616,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234617,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234618,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234619,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234631,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234636,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234645,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234646,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234648,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234664,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234665,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234684,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234685,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234688,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234690,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234694,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234699,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234709,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234719,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234724,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234737,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234740,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234741,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234742,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234743,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234745,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000234764,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234769,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234771,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234772,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234773,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234776,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234788,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234797,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000234807,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234810,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234814,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234817,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234825,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234832,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234835,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234840,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234841,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234851,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000234857,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234869,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234882,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234883,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234886,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234891,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234899,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234902,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234906,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234911,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234912,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234913,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234917,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234928,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234929,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234946,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234964,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234965,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234969,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234972,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234975,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234978,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234981,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234996,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000234999,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235001,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235007,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235008,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235010,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235012,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235018,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235020,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235021,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235023,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000235024,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235026,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235033,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235034,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235036,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235043,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235049,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235051,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235065,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235072,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235077,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235078,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235082,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235084,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235088,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235090,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235092,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235098,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235100,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235105,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235106,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235109,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000235111,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235118,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235121,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235145,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235159,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235162,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235169,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235173,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235174,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235180,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235183,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235194,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235205,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235217,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235231,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235237,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235238,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235244,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235245,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235248,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235249,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235254,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235257,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235262,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235271,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235272,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235279,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235280,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235281,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235296,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235310,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235313,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235314,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235316,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235319,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235329,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235358,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235363,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235370,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235371,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235373,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235374,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235376,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235381,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235387,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235389,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235397,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235398,Gandal,NA,NA,NA,NA,NA,NA,NA,1,0
ENSG00000235411,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235421,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
ENSG00000235423,Gandal,NA,NA,NA,NA,NA,NA,NA,0,0
